,type,id,accountId,date,description,amount,status,matchState,isReviewed,etag,isExpense,isPending,discretionaryType,isLinkedToRule,transactionReviewState,lastUpdatedDate,accountRef.id,accountRef.name,accountRef.type,accountRef.hiddenFromPlanningAndTrends,category.id,category.name,category.categoryType,category.parentId,category.parentName,fiData.date,fiData.amount,fiData.description,fiData.inferredDescription,fiData.inferredCategory.id,fiData.inferredCategory.name,merchantId,fiData.id,isDuplicate,checkNumber
1539,CashAndCreditTransaction,27706482_2291589917_0,27706482_12411277,2021-04-03,Dunkin Donuts,-2.16,POSTED,NOT_MATCHED,False,1620465999000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-05-08T09:26:39Z,12411277,CREDITCARD Account,CreditAccount,False,27706482_706,Fast Food,EXPENSE,27706482_7,Food & Dining,2021-04-03,-2.16,DUNKIN #355146           PHILADELPHIA PA,Dunkin Donuts,27706482_704,Coffee Shops,3010.0,006116458360020210319202104030001451627,,
1540,CashAndCreditTransaction,27706482_2291162946_0,27706482_12233734,2021-04-02,Utilities For Berries,24.52,POSTED,NOT_MATCHED,False,1620466014000,False,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-05-08T09:26:54Z,12233734,Venmo,BankAccount,False,27706482_1306,Utilities,EXPENSE,27706482_13,Bills & Utilities,2021-04-02,24.52,Utilities - $4.00 for berries,Utilities For Berries,27706482_30,Income,,,,
1541,CashAndCreditTransaction,27706482_2291162945_0,27706482_12233734,2021-04-01,Water Bill March,18.14,POSTED,NOT_MATCHED,False,1618183346000,False,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-04-11T23:22:26Z,12233734,Venmo,BankAccount,False,27706482_1919881,Water,EXPENSE,27706482_13,Bills & Utilities,2021-04-01,18.14,Water Bill - March 2021,Water Bill March,27706482_30,Income,,,,
1542,CashAndCreditTransaction,27706482_2291162944_0,27706482_12233734,2021-04-01,Rent,575.0,POSTED,NOT_MATCHED,False,1617448815000,False,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-04-03T11:20:15Z,12233734,Venmo,BankAccount,False,27706482_1207,Mortgage & Rent,EXPENSE,27706482_12,Home,2021-04-01,575.0,rent,Rent,27706482_1207,Mortgage & Rent,,,,
1543,CashAndCreditTransaction,27706482_2291162943_0,27706482_12233734,2021-04-01,Internet Bill March,24.13,POSTED,NOT_MATCHED,False,1618183362000,False,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-04-11T23:22:42Z,12233734,Venmo,BankAccount,False,27706482_1207,Mortgage & Rent,EXPENSE,27706482_12,Home,2021-04-01,24.13,Internet Bill - March 2021,Internet Bill March,27706482_30,Income,,,,
1544,CashAndCreditTransaction,27706482_2291162941_0,27706482_12233734,2021-04-01,Electric Bill March,34.67,POSTED,NOT_MATCHED,False,1618183395000,False,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-04-11T23:23:15Z,12233734,Venmo,BankAccount,False,27706482_1919879,Electricity,EXPENSE,27706482_13,Bills & Utilities,2021-04-01,34.67,Electric Bill - March 2021,Electric Bill March,27706482_30,Income,,,,
1545,CashAndCreditTransaction,27706482_2291087010_0,27706482_12411277,2021-04-01,PECO,-113.75,POSTED,NOT_MATCHED,False,1617448812000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-04-03T11:20:12Z,12411277,CREDITCARD Account,CreditAccount,False,27706482_1919879,Electricity,EXPENSE,27706482_13,Bills & Utilities,2021-04-01,-113.75,PECO ENERGY COMPANY      215-841-4000 PA,PECO,27706482_1919879,Electricity,9093.0,006116458360020210319202104010001037593,,
1546,CashAndCreditTransaction,27706482_2291087009_0,27706482_12411277,2021-04-01,Verizon,-77.95,POSTED,NOT_MATCHED,False,1617448812000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-04-03T11:20:12Z,12411277,CREDITCARD Account,CreditAccount,False,27706482_1303,Internet,EXPENSE,27706482_13,Bills & Utilities,2021-04-01,-77.95,VERIZON*ONETIMEPAY       VERIZON.COM  FL,Verizon,27706482_1303,Internet,8033.0,006116458360020210319202104010001037493,,
1547,CashAndCreditTransaction,27706482_2291087008_0,27706482_12411277,2021-04-01,Shop Rite,-47.49,POSTED,NOT_MATCHED,False,1617448812000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-04-03T11:20:12Z,12411277,CREDITCARD Account,CreditAccount,False,27706482_701,Groceries,EXPENSE,27706482_7,Food & Dining,2021-04-01,-47.49,SHOPRITE PARKSIDE S1     PHILADELPHIA PA,Shop Rite,27706482_701,Groceries,12148.0,006116458360020210319202104010001037393,,
1548,CashAndCreditTransaction,27706482_2291026204_0,27706482_10373396,2021-04-01,Requested transfer to ALLY BANK Interest Checking account XX,-625.0,POSTED,NOT_MATCHED,False,1617425991000,True,False,NONE,False,UNREVIEWED,2021-04-03T04:59:51Z,10373396,Master Savings Account,BankAccount,False,27706482_21,Transfer,NO_CATEGORY,27706482_0,Root,2021-04-01,-625.0,Requested transfer to ALLY BANK Interest Checking account XX,Requested transfer to ALLY BANK Interest Checking account XX,27706482_21,Transfer,,,,
1549,CashAndCreditTransaction,27706482_2291026203_0,27706482_10373396,2021-04-01,Requested transfer to ALLY BANK Online Savings account,-602.84,POSTED,NOT_MATCHED,False,1617425991000,True,False,NONE,False,UNREVIEWED,2021-04-03T04:59:51Z,10373396,Master Savings Account,BankAccount,False,27706482_21,Transfer,NO_CATEGORY,27706482_0,Root,2021-04-01,-602.84,Requested transfer to ALLY BANK Online Savings account XXXXX,Requested transfer to ALLY BANK Online Savings account,27706482_21,Transfer,,,,
1550,CashAndCreditTransaction,27706482_2291026202_0,27706482_11959557,2021-04-01,Requested transfer from ALLY BANK Online Savings account XXX,602.84,POSTED,NOT_MATCHED,False,1617425991000,False,False,NONE,False,UNREVIEWED,2021-04-03T04:59:51Z,11959557,Giving Fund,BankAccount,False,27706482_21,Transfer,NO_CATEGORY,27706482_0,Root,2021-04-01,602.84,Requested transfer from ALLY BANK Online Savings account XXX,Requested transfer from ALLY BANK Online Savings account XXX,27706482_21,Transfer,,,,
1551,CashAndCreditTransaction,27706482_2291026201_0,27706482_11683859,2021-04-01,Requested transfer from ALLY BANK Online Savings account XXX,625.0,POSTED,NOT_MATCHED,False,1617425991000,False,False,NONE,False,UNREVIEWED,2021-04-03T04:59:51Z,11683859,Interest Checking,BankAccount,False,27706482_21,Transfer,NO_CATEGORY,27706482_0,Root,2021-04-01,625.0,Requested transfer from ALLY BANK Online Savings account XXX,Requested transfer from ALLY BANK Online Savings account XXX,27706482_21,Transfer,,,,
1552,CashAndCreditTransaction,27706482_2291026200_0,27706482_11683859,2021-04-01,PGW WEBPAY UTILITY,-209.27,POSTED,NOT_MATCHED,False,1617425991000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-04-03T04:59:51Z,11683859,Interest Checking,BankAccount,False,27706482_1919880,Gas,EXPENSE,27706482_13,Bills & Utilities,2021-04-01,-209.27,PGW WEBPAY UTILITY,PGW WEBPAY UTILITY,27706482_1919880,Gas,,,,
1553,CashAndCreditTransaction,27706482_2291162948_0,27706482_12233734,2021-03-31,Electric Bill March,34.67,POSTED,NOT_MATCHED,False,1618183415000,False,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-04-11T23:23:35Z,12233734,Venmo,BankAccount,False,27706482_1919879,Electricity,EXPENSE,27706482_13,Bills & Utilities,2021-03-31,34.67,Electric Bill - March 2021,Electric Bill March,27706482_30,Income,,,,
1554,CashAndCreditTransaction,27706482_2291162947_0,27706482_12233734,2021-03-31,Ella Cee Paid,475.0,POSTED,NOT_MATCHED,False,1618183439000,False,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-04-11T23:23:59Z,12233734,Venmo,BankAccount,False,27706482_1207,Mortgage & Rent,EXPENSE,27706482_12,Home,2021-03-31,475.0,Ella Cee Paid Quinn McHugh,Ella Cee Paid,27706482_30,Income,,,,
1555,CashAndCreditTransaction,27706482_2291162942_0,27706482_12233734,2021-03-31,Internet Bill March,24.13,POSTED,NOT_MATCHED,False,1618183446000,False,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-04-11T23:24:06Z,12233734,Venmo,BankAccount,False,27706482_1303,Internet,EXPENSE,27706482_13,Bills & Utilities,2021-03-31,24.13,Internet Bill - March 2021,Internet Bill March,27706482_30,Income,,,,
1556,CashAndCreditTransaction,27706482_2290602707_0,27706482_12411277,2021-03-31,Philly,-100.0,POSTED,NOT_MATCHED,False,1617436050000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-04-03T07:47:30Z,12411277,CREDITCARD Account,CreditAccount,False,27706482_701,Groceries,EXPENSE,27706482_7,Food & Dining,2021-03-31,-100.0,PHILLY FOODWORKS         215-221-6245 PA,Philly,27706482_701,Groceries,1005003818.0,006116458360020210319202103310001444224,,
1557,CashAndCreditTransaction,27706482_2290010087_0,27706482_12411277,2021-03-30,Dunkin Donuts,-1.99,POSTED,NOT_MATCHED,False,1620466035000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-05-08T09:27:15Z,12411277,CREDITCARD Account,CreditAccount,False,27706482_706,Fast Food,EXPENSE,27706482_7,Food & Dining,2021-03-30,-1.99,DUNKIN #355146           PHILADELPHIA PA,Dunkin Donuts,27706482_704,Coffee Shops,3010.0,006116458360020210319202103300001043538,,
1558,CashAndCreditTransaction,27706482_2289260819_0,27706482_12233734,2021-03-29,HipCityVeg + Feeding your bottomless pit,-44.0,POSTED,NOT_MATCHED,False,1617035236000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-03-29T16:27:16Z,12233734,Venmo,BankAccount,False,27706482_707,Restaurants,EXPENSE,27706482_7,Food & Dining,2021-03-29,-44.0,HipCityVeg + Feeding your bottomless pit,HipCityVeg + Feeding your bottomless pit,27706482_707,Restaurants,,,,
1559,CashAndCreditTransaction,27706482_2289133144_0,27706482_12411277,2021-03-27,Main Street,-11.17,POSTED,NOT_MATCHED,False,1617035234000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-03-29T16:27:14Z,12411277,CREDITCARD Account,CreditAccount,False,27706482_4,Personal Care,EXPENSE,27706482_0,Root,2021-03-27,-11.17,CAVIAR*MAIN STREET PHO   WWW.DOORDASH.CA,Main Street,27706482_4,Personal Care,,006116458360020210319202103270001027347,,
1560,CashAndCreditTransaction,27706482_2289133143_0,27706482_12411277,2021-03-27,NATALIE 855-836-3987 CA,-165.26,POSTED,NOT_MATCHED,False,1617035234000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-03-29T16:27:14Z,12411277,CREDITCARD Account,CreditAccount,False,27706482_1,Entertainment,EXPENSE,27706482_0,Root,2021-03-27,-165.26,GOOGLE *NATALIE          855-836-3987 CA,NATALIE 855-836-3987 CA,27706482_1,Entertainment,,006116458360020210319202103270001027247,,
1561,CashAndCreditTransaction,27706482_2289133142_0,27706482_12411277,2021-03-26,Dunkin Donuts,-2.38,POSTED,NOT_MATCHED,False,1620466127000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-05-08T09:28:47Z,12411277,CREDITCARD Account,CreditAccount,False,27706482_706,Fast Food,EXPENSE,27706482_7,Food & Dining,2021-03-26,-2.38,DUNKIN #355146           PHILADELPHIA PA,Dunkin Donuts,27706482_704,Coffee Shops,3010.0,006116458360020210319202103260001036157,,
1562,CashAndCreditTransaction,27706482_2288473718_0,27706482_10373396,2021-03-26,FIDELITY EMP SVC THEFRED~ Future Amount: 2878.09 ~ Tran: DDI,2878.09,POSTED,NOT_MATCHED,False,1616810115000,False,False,NONE,False,UNREVIEWED,2021-03-27T01:55:15Z,10373396,Master Savings Account,BankAccount,False,27706482_21,Transfer,NO_CATEGORY,27706482_0,Root,2021-03-26,2878.09,FIDELITY EMP SVC THEFRED~ Future Amount: 2878.09 ~ Tran: DDI,FIDELITY EMP SVC THEFRED~ Future Amount: 2878.09 ~ Tran: DDI,27706482_21,Transfer,,,,
1563,CashAndCreditTransaction,27706482_2288550027_0,27706482_12411277,2021-03-25,SEPTA WEB-CARD 855-567-3782 PA,-20.0,POSTED,NOT_MATCHED,False,1616998168000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-03-29T06:09:28Z,12411277,CREDITCARD Account,CreditAccount,False,27706482_1406,Public Transportation,EXPENSE,27706482_14,Auto & Transport,2021-03-25,-20.0,SEPTA WEB-CARD           855-567-3782 PA,SEPTA WEB-CARD 855-567-3782 PA,27706482_1406,Public Transportation,,006116458360020210319202103250001034672,,
1564,CashAndCreditTransaction,27706482_2288473717_0,27706482_10373396,2021-03-25,Requested transfer to ALLY BANK Money Market Savings account,-174.0,POSTED,NOT_MATCHED,False,1616810115000,True,False,NONE,False,UNREVIEWED,2021-03-27T01:55:15Z,10373396,Master Savings Account,BankAccount,False,27706482_21,Transfer,NO_CATEGORY,27706482_0,Root,2021-03-25,-174.0,Requested transfer to ALLY BANK Money Market Savings account,Requested transfer to ALLY BANK Money Market Savings account,27706482_21,Transfer,,,,
1565,CashAndCreditTransaction,27706482_2288473716_0,27706482_10764394,2021-03-25,Requested transfer from ALLY BANK Online Savings account XXX,174.0,POSTED,NOT_MATCHED,False,1616810115000,False,False,NONE,False,UNREVIEWED,2021-03-27T01:55:15Z,10764394,Money Market Savings,BankAccount,False,27706482_21,Transfer,NO_CATEGORY,27706482_0,Root,2021-03-25,174.0,Requested transfer from ALLY BANK Online Savings account XXX,Requested transfer from ALLY BANK Online Savings account XXX,27706482_21,Transfer,,,,
1566,CashAndCreditTransaction,27706482_2288211725_0,27706482_12411277,2021-03-24,Dunkin Donuts,-7.0,POSTED,NOT_MATCHED,False,1620466133000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-05-08T09:28:53Z,12411277,CREDITCARD Account,CreditAccount,False,27706482_706,Fast Food,EXPENSE,27706482_7,Food & Dining,2021-03-24,-7.0,DUNKIN #355146           PHILADELPHIA PA,Dunkin Donuts,27706482_704,Coffee Shops,3010.0,006116458360020210319202103240001035411,,
1567,CashAndCreditTransaction,27706482_2287225906_0,27706482_12411277,2021-03-22,Chloe,-13.8,POSTED,NOT_MATCHED,False,1616642752000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-03-25T03:25:52Z,12411277,CREDITCARD Account,CreditAccount,False,27706482_707,Restaurants,EXPENSE,27706482_7,Food & Dining,2021-03-22,-13.8,SQ *CHLOE'S CORNER       Philadelphia PA,Chloe,27706482_707,Restaurants,1004993323.0,006116458360020210319202103220001039235,,
1568,CashAndCreditTransaction,27706482_2287225905_0,27706482_12411277,2021-03-22,Greg's Kitchen LLC,-10.46,POSTED,NOT_MATCHED,False,1616642752000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-03-25T03:25:52Z,12411277,CREDITCARD Account,CreditAccount,False,27706482_707,Restaurants,EXPENSE,27706482_7,Food & Dining,2021-03-22,-10.46,GREG`S KITCHEN           PHILADELPHIA PA,Greg's Kitchen LLC,27706482_707,Restaurants,1004993155.0,006116458360020210319202103220001039435,,
1569,CashAndCreditTransaction,27706482_2287225904_0,27706482_12411277,2021-03-22,rhmsoft g.co/helppay#CA,-2.12,POSTED,NOT_MATCHED,False,1616642752000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-03-25T03:25:52Z,12411277,CREDITCARD Account,CreditAccount,False,27706482_1,Entertainment,EXPENSE,27706482_0,Root,2021-03-22,-2.12,GOOGLE *rhmsoft          g.co/helppay#CA,rhmsoft g.co/helppay#CA,27706482_1,Entertainment,,006116458360020210319202103220001039335,,
1570,CashAndCreditTransaction,27706482_2289260821_0,27706482_12233734,2021-03-21,Pizza Jawn,-9.5,POSTED,NOT_MATCHED,False,1617035236000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-03-29T16:27:16Z,12233734,Venmo,BankAccount,False,27706482_707,Restaurants,EXPENSE,27706482_7,Food & Dining,2021-03-21,-9.5,Pizza Jawn,Pizza Jawn,27706482_707,Restaurants,,,,
1571,CashAndCreditTransaction,27706482_2289260818_0,27706482_12233734,2021-03-21,Sorbet,6.0,POSTED,NOT_MATCHED,False,1618183629000,False,False,DISCRETIONARY,False,UNREVIEWED,2021-04-11T23:27:09Z,12233734,Venmo,BankAccount,False,27706482_707,Restaurants,EXPENSE,27706482_7,Food & Dining,2021-03-21,6.0,Sorbet,Sorbet,27706482_30,Income,,,,
1572,CashAndCreditTransaction,27706482_2286625396_0,27706482_12411277,2021-03-20,PITA CHIP Philadelphia PA,-8.96,POSTED,NOT_MATCHED,False,1618183638000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-04-11T23:27:18Z,12411277,CREDITCARD Account,CreditAccount,False,27706482_707,Restaurants,EXPENSE,27706482_7,Food & Dining,2021-03-20,-8.96,SQ *PITA CHIP            Philadelphia PA,PITA CHIP Philadelphia PA,27706482_706,Fast Food,,006116458360020210319202103200001030437,,
1573,CashAndCreditTransaction,27706482_2286315953_0,27706482_12411277,2021-03-19,PHS-FLOWER SHOW TICKETS 215-988-8800 PA,-76.0,POSTED,NOT_MATCHED,False,1616322790000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-03-21T10:33:10Z,12411277,CREDITCARD Account,CreditAccount,False,27706482_1,Entertainment,EXPENSE,27706482_0,Root,2021-03-19,-76.0,PHS-FLOWER SHOW TICKETS  215-988-8800 PA,PHS-FLOWER SHOW TICKETS 215-988-8800 PA,27706482_1,Entertainment,,006116458360020210319202103190001036501,,
1574,CashAndCreditTransaction,27706482_2289260817_0,27706482_12233734,2021-03-17,Food this past week weekend,-25.0,POSTED,NOT_MATCHED,False,1618183648000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-04-11T23:27:28Z,12233734,Venmo,BankAccount,False,27706482_701,Groceries,EXPENSE,27706482_7,Food & Dining,2021-03-17,-25.0,Food this past week weekend,Food this past week weekend,27706482_7,Food & Dining,,,,
1575,CashAndCreditTransaction,27706482_2289260816_0,27706482_12233734,2021-03-17,Water Bill February,19.53,POSTED,NOT_MATCHED,False,1618183658000,False,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-04-11T23:27:38Z,12233734,Venmo,BankAccount,False,27706482_1919881,Water,EXPENSE,27706482_13,Bills & Utilities,2021-03-17,19.53,Water Bill - February 2021,Water Bill February,27706482_30,Income,,,,
1576,CashAndCreditTransaction,27706482_2289260815_0,27706482_12233734,2021-03-17,Gas Bill February,72.96,POSTED,NOT_MATCHED,False,1618183664000,False,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-04-11T23:27:44Z,12233734,Venmo,BankAccount,False,27706482_1919880,Gas,EXPENSE,27706482_13,Bills & Utilities,2021-03-17,72.96,Gas Bill - February 2021,Gas Bill February,27706482_30,Income,,,,
1577,CashAndCreditTransaction,27706482_2289260820_0,27706482_12233734,2021-03-16,4746 Umbria Rent + Water Bill ,-2158.6,POSTED,NOT_MATCHED,False,1617035236000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-03-29T16:27:16Z,12233734,Venmo,BankAccount,False,27706482_1207,Mortgage & Rent,EXPENSE,27706482_12,Home,2021-03-16,-2158.6,4746 Umbria Rent + Water Bill (March 2021),4746 Umbria Rent + Water Bill ,27706482_1207,Mortgage & Rent,,,,
1578,CashAndCreditTransaction,27706482_2285869364_0,27706482_12411277,2021-03-16,Prusa Research Prague,-796.81,POSTED,NOT_MATCHED,False,1618183678000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-04-11T23:27:58Z,12411277,CREDITCARD Account,CreditAccount,False,27706482_206,Hobbies,EXPENSE,27706482_2,Shopping,2021-03-16,-796.81,Prusa Research           Prague,Prusa Research Prague,27706482_1,Entertainment,,006116458360020210219202103160001039176,,
1579,CashAndCreditTransaction,27706482_2285082529_0,27706482_10373396,2021-03-16,Vanguard,-500.0,POSTED,NOT_MATCHED,False,1615949057000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-03-17T02:44:17Z,10373396,Master Savings Account,BankAccount,False,27706482_11,Financial,EXPENSE,27706482_0,Root,2021-03-16,-500.0,VANGUARD BUY INVESTMENT,Vanguard,27706482_11,Financial,10106.0,,,
1580,CashAndCreditTransaction,27706482_2285082527_0,27706482_11683859,2021-03-16,Venmo,-2158.6,POSTED,NOT_MATCHED,False,1615949057000,True,False,NONE,False,UNREVIEWED,2021-03-17T02:44:17Z,11683859,Interest Checking,BankAccount,False,27706482_21,Transfer,NO_CATEGORY,27706482_0,Root,2021-03-16,-2158.6,VENMO PAYMENT,Venmo,27706482_21,Transfer,13107.0,,,
1581,CashAndCreditTransaction,27706482_2285082530_0,27706482_11959557,2021-03-15,Interest Paid,1.08,POSTED,NOT_MATCHED,False,1615949057000,False,False,NONE,False,UNREVIEWED,2021-03-17T02:44:17Z,11959557,Giving Fund,BankAccount,False,27706482_3005,Interest Income,INCOME,27706482_30,Income,2021-03-15,1.08,Interest Paid,Interest Paid,27706482_3005,Interest Income,,,,
1582,CashAndCreditTransaction,27706482_2285082528_0,27706482_10373396,2021-03-15,Interest Paid,0.36,POSTED,NOT_MATCHED,False,1615949057000,False,False,NONE,False,UNREVIEWED,2021-03-17T02:44:17Z,10373396,Master Savings Account,BankAccount,False,27706482_3005,Interest Income,INCOME,27706482_30,Income,2021-03-15,0.36,Interest Paid,Interest Paid,27706482_3005,Interest Income,,,,
1583,CashAndCreditTransaction,27706482_2285082526_0,27706482_11683859,2021-03-15,Interest Paid,0.22,POSTED,NOT_MATCHED,False,1615949057000,False,False,NONE,False,UNREVIEWED,2021-03-17T02:44:17Z,11683859,Interest Checking,BankAccount,False,27706482_3005,Interest Income,INCOME,27706482_30,Income,2021-03-15,0.22,Interest Paid,Interest Paid,27706482_3005,Interest Income,,,,
1584,CashAndCreditTransaction,27706482_2285082525_0,27706482_10764394,2021-03-15,Interest Paid,0.16,POSTED,NOT_MATCHED,False,1615949057000,False,False,NONE,False,UNREVIEWED,2021-03-17T02:44:17Z,10764394,Money Market Savings,BankAccount,False,27706482_3005,Interest Income,INCOME,27706482_30,Income,2021-03-15,0.16,Interest Paid,Interest Paid,27706482_3005,Interest Income,,,,
1585,CashAndCreditTransaction,27706482_2285082523_0,27706482_11882192,2021-03-15,Interest Paid,3.47,POSTED,NOT_MATCHED,False,1615949057000,False,False,NONE,False,UNREVIEWED,2021-03-17T02:44:17Z,11882192,Emergency Fund,BankAccount,False,27706482_3005,Interest Income,INCOME,27706482_30,Income,2021-03-15,3.47,Interest Paid,Interest Paid,27706482_3005,Interest Income,,,,
1586,CashAndCreditTransaction,27706482_2283790418_0,27706482_10764394,2021-03-11,eCheck Deposit,1740.0,POSTED,NOT_MATCHED,False,1629068719000,False,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-08-15T23:05:19Z,10764394,Money Market Savings,BankAccount,False,27706482_1207,Mortgage & Rent,EXPENSE,27706482_12,Home,2021-03-11,1740.0,eCheck Deposit,eCheck Deposit,27706482_30,Income,,,,
1587,CashAndCreditTransaction,27706482_2284315617_0,27706482_12233734,2021-03-10,Spottin' Me,-10.0,POSTED,NOT_MATCHED,False,1615753396000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-03-14T20:23:16Z,12233734,Venmo,BankAccount,False,27706482_707,Restaurants,EXPENSE,27706482_7,Food & Dining,2021-03-10,-10.0,Spottin' Me,Spottin' Me,27706482_707,Restaurants,,,,
1588,CashAndCreditTransaction,27706482_2291570786_0,27706482_12435579,2021-03-06,Produce Junction Inc.,-27.75,POSTED,NOT_MATCHED,False,1617528212000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-04-04T09:23:32Z,12435579,Discover,CreditAccount,False,27706482_701,Groceries,EXPENSE,27706482_7,Food & Dining,2021-03-06,-27.75,PRODUCE JUNCTION CITY LI PHILADELPHIA PA,Produce Junction Inc.,27706482_701,Groceries,1004916910.0,,,
1589,CashAndCreditTransaction,27706482_2282459838_0,27706482_11810654,2021-03-06,Produce Junction Inc.,-27.75,POSTED,NOT_MATCHED,False,1618183719000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-04-11T23:28:39Z,11810654,Discover,CreditAccount,False,27706482_701,Groceries,EXPENSE,27706482_7,Food & Dining,2021-03-06,-27.75,PRODUCE JUNCTION CITY LI PHILADELPHIA PA,Produce Junction Inc.,27706482_701,Groceries,1004916910.0,,True,
1590,CashAndCreditTransaction,27706482_2282567564_0,27706482_12233734,2021-03-04,Mom Birthday,-60.0,POSTED,NOT_MATCHED,False,1615300389000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-03-09T14:33:09Z,12233734,Venmo,BankAccount,False,27706482_707,Restaurants,EXPENSE,27706482_7,Food & Dining,2021-03-04,-60.0,Mom Birthday,Mom Birthday,27706482_707,Restaurants,,,,
1591,CashAndCreditTransaction,27706482_2282138875_0,27706482_12411277,2021-03-04,CVS,-1.6,POSTED,NOT_MATCHED,False,1615284005000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-03-09T10:00:05Z,12411277,CREDITCARD Account,CreditAccount,False,27706482_505,Pharmacy,EXPENSE,27706482_5,Health & Fitness,2021-03-04,-1.6,www.cvs.com              800-746-7287 RI,CVS,27706482_505,Pharmacy,1075.0,006116458360020210219202103040001042118,,
1592,CashAndCreditTransaction,27706482_2281590654_0,27706482_12000361,2021-03-04,CVS,-1.6,POSTED,NOT_MATCHED,False,1615100583000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-03-07T07:03:03Z,12000361,CREDITCARD Account,CreditAccount,False,27706482_505,Pharmacy,EXPENSE,27706482_5,Health & Fitness,2021-03-04,-1.6,www.cvs.com              800-746-7287 RI,CVS,27706482_505,Pharmacy,1075.0,006116458360020210219202103040001042118,,
1593,CashAndCreditTransaction,27706482_2281494056_0,27706482_11683859,2021-03-04,Venmo Cashout,1400.0,POSTED,NOT_MATCHED,False,1629066376000,False,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-08-15T22:26:16Z,11683859,Interest Checking,BankAccount,False,27706482_1207,Mortgage & Rent,EXPENSE,27706482_12,Home,2021-03-04,1400.0,VENMO CASHOUT,Venmo Cashout,27706482_3007,Rental Income,,,,
1594,CashAndCreditTransaction,27706482_2280706152_0,27706482_12233734,2021-03-03,Water Bill February,19.53,POSTED,NOT_MATCHED,False,1614806856000,False,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-03-03T21:27:36Z,12233734,Venmo,BankAccount,False,27706482_1919881,Water,EXPENSE,27706482_13,Bills & Utilities,2021-03-03,19.53,Water Bill - February 2021,Water Bill February,27706482_30,Income,,,,
1595,CashAndCreditTransaction,27706482_2280706147_0,27706482_12233734,2021-03-03,Internet Bill February,25.98,POSTED,NOT_MATCHED,False,1614806868000,False,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-03-03T21:27:48Z,12233734,Venmo,BankAccount,False,27706482_1303,Internet,EXPENSE,27706482_13,Bills & Utilities,2021-03-03,25.98,Internet Bill - February 2021,Internet Bill February,27706482_30,Income,,,,
1596,CashAndCreditTransaction,27706482_2280706144_0,27706482_12233734,2021-03-03,Electric Bill February,42.67,POSTED,NOT_MATCHED,False,1614806877000,False,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-03-03T21:27:57Z,12233734,Venmo,BankAccount,False,27706482_1919879,Electricity,EXPENSE,27706482_13,Bills & Utilities,2021-03-03,42.67,Electric Bill - February 2021,Electric Bill February,27706482_30,Income,,,,
1597,CashAndCreditTransaction,27706482_2280706142_0,27706482_12233734,2021-03-03,Transfer To Ally Bank,-1400.0,POSTED,NOT_MATCHED,False,1614806694000,True,False,NONE,False,UNREVIEWED,2021-03-03T21:24:54Z,12233734,Venmo,BankAccount,False,27706482_21,Transfer,NO_CATEGORY,27706482_0,Root,2021-03-03,-1400.0,Transfer To Ally Bank,Transfer To Ally Bank,27706482_21,Transfer,,,,
